address,avg_chads,most_common_chadvolution,opt_in?,whitelists,latest_snapshot_chads,latest_snapshot_chadvolution,all_chads_snaphsots,all_chadvolution_snapshots
0xf1c1cdf8a84a5e042eb2213623adaec37fe21eb6,1955060.6295965617,CHAD MACHINA,Yes,3,1954588.257314653,CHAD MACHINA,[1915658.5884287425, 1923449.8123286571, 1930700.7817976684, 1935554.361500881, 1939124.5907804172, 1932127.2561389862, 1933939.9320607032, 1950221.0280916588, 1954322.3248257674, 1955125.618766136, 1962374.1916857262, 1995058.5666299954, 1989105.904474569, 1989193.3457498774, 1988856.4746805981, 1985545.5882058826, 1956144.7092771903, 1954588.257314653],['CHAD MACHINA', 'CHAD MACHINA', 'CHAD MACHINA', 'CHAD MACHINA', 'CHAD MACHINA', 'CHAD MACHINA', 'CHAD MACHINA', 'CHAD MACHINA', 'CHAD MACHINA', 'CHAD MACHINA', 'CHAD MACHINA', 'CHAD MACHINA', 'CHAD MACHINA', 'CHAD MACHINA', 'CHAD MACHINA', 'CHAD MACHINA', 'CHAD MACHINA', 'CHAD MACHINA']
0x9984d13d45afcf61594883fc4397c89199b61d9b,1000.0,CHAD,No,0,1000.0,CHAD,[1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0],['CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD']
0x6835ca1ed72d466181f26173cb9f56a5d25d5c6b,1000.0,CHAD,No,0,1000.0,CHAD,[1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0],['CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD']
0xdd919fecf317d05d49324757724fabcef040cd58,1000.0,CHAD,No,0,1000.0,CHAD,[1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0],['CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD']
0xb021f8729a6ab5d2ce9808a09dae5e25c788e5e0,1000.0,CHAD,No,0,1000.0,CHAD,[1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0],['CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD']
0xeabf376c257432a369287a632d2cc51ebeaeea57,1000.0,CHAD,No,0,1000.0,CHAD,[1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0],['CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD']
0x739de9033d1db578f3ca960cc15025e8972aa8b3,1000.0,CHAD,No,0,1000.0,CHAD,[1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0],['CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD']
0x59db738bc949567c123baa87ed7b577505b99c34,1000.0,CHAD,No,0,1000.0,CHAD,[1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0],['CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD']
0x4b6db4022b3cf8006cb5378ac23b34ae4f785fae,1000.0,CHAD,No,0,1000.0,CHAD,[1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0],['CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD']
0xb589905f37c9ca5e8a4cc16b29b2133c9d218636,1000.0,CHAD,No,0,1000.0,CHAD,[1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0],['CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD']
0x9c3f6be266188df05c855b0a767dfbf700bfef49,1000.0,CHAD,No,0,1000.0,CHAD,[1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0],['CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD']
0x7c76a64ac61d1eeafe2b8af6f7f0a6a1890418f3,999.999999999998,CHAD,No,0,999.9999999999981,CHAD,[999.9999999999981, 999.9999999999981, 999.9999999999981, 999.9999999999981, 999.9999999999981, 999.9999999999981, 999.9999999999981, 999.9999999999981, 999.9999999999981, 999.9999999999981, 999.9999999999981, 999.9999999999981, 999.9999999999981, 999.9999999999981, 999.9999999999981, 999.9999999999981, 999.9999999999981, 999.9999999999981],['CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD']
0xa513de61ca2698ab35db8db40eef40b9c0aea31a,996.9634050535135,CHAD,No,0,996.9634050535134,CHAD,[996.9634050535134, 996.9634050535134, 996.9634050535134, 996.9634050535134, 996.9634050535134, 996.9634050535134, 996.9634050535134, 996.9634050535134, 996.9634050535134, 996.9634050535134, 996.9634050535134, 996.9634050535134, 996.9634050535134, 996.9634050535134, 996.9634050535134, 996.9634050535134, 996.9634050535134, 996.9634050535134],['CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD']
0xc0741cb56a86ddd99e2a5fd0053c380fc1daf435,992.5040723561056,CHAD,No,0,0,VIRGIN,[1488.756108534158, 1488.756108534158, 1488.756108534158, 1488.756108534158, 1488.756108534158, 1488.756108534158, 1488.756108534158, 1488.756108534158, 1488.756108534158, 1488.756108534158, 1488.756108534158, 1488.756108534158],['CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD']
0x24b6134557e4de97ca199f9b44c41cf60100e833,988.7028729699998,CHAD,No,0,988.70287297,CHAD,[988.70287297, 988.70287297, 988.70287297, 988.70287297, 988.70287297, 988.70287297, 988.70287297, 988.70287297, 988.70287297, 988.70287297, 988.70287297, 988.70287297, 988.70287297, 988.70287297, 988.70287297, 988.70287297, 988.70287297, 988.70287297],['CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD']
0x3f4162e1ea8212ee12ca380dc636918233d2f65e,988.0303177754354,CHAD,No,0,988.0303177754352,CHAD,[988.0303177754352, 988.0303177754352, 988.0303177754352, 988.0303177754352, 988.0303177754352, 988.0303177754352, 988.0303177754352, 988.0303177754352, 988.0303177754352, 988.0303177754352, 988.0303177754352, 988.0303177754352, 988.0303177754352, 988.0303177754352, 988.0303177754352, 988.0303177754352, 988.0303177754352, 988.0303177754352],['CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD']
0xf89a513e927a1f913c9fd75cb595a920098b0cb9,987.4637858299999,CHAD,No,0,987.46378583,CHAD,[987.46378583, 987.46378583, 987.46378583, 987.46378583, 987.46378583, 987.46378583, 987.46378583, 987.46378583, 987.46378583, 987.46378583, 987.46378583, 987.46378583, 987.46378583, 987.46378583, 987.46378583, 987.46378583, 987.46378583, 987.46378583],['CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD']
0x120959aba48f9e110ce9372fe2e8a81d8b5a8810,983.5270295018161,CHAD,No,0,983.527029501816,CHAD,[983.527029501816, 983.527029501816, 983.527029501816, 983.527029501816, 983.527029501816, 983.527029501816, 983.527029501816, 983.527029501816, 983.527029501816, 983.527029501816, 983.527029501816, 983.527029501816, 983.527029501816, 983.527029501816, 983.527029501816, 983.527029501816, 983.527029501816, 983.527029501816],['CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD']
0x8fc87c199203332c1cc43430b9fad2b1868e44d0,976.9242794909262,CHAD,No,0,976.9242794909263,CHAD,[976.9242794909263, 976.9242794909263, 976.9242794909263, 976.9242794909263, 976.9242794909263, 976.9242794909263, 976.9242794909263, 976.9242794909263, 976.9242794909263, 976.9242794909263, 976.9242794909263, 976.9242794909263, 976.9242794909263, 976.9242794909263, 976.9242794909263, 976.9242794909263, 976.9242794909263, 976.9242794909263],['CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD']
0x2a2d324bef36d68dcb8e6310ca4ab9797b7912fb,973.9871905736657,CHAD,No,0,973.9871905736659,CHAD,[973.9871905736659, 973.9871905736659, 973.9871905736659, 973.9871905736659, 973.9871905736659, 973.9871905736659, 973.9871905736659, 973.9871905736659, 973.9871905736659, 973.9871905736659, 973.9871905736659, 973.9871905736659, 973.9871905736659, 973.9871905736659, 973.9871905736659, 973.9871905736659, 973.9871905736659, 973.9871905736659],['CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD']
0x536f4b7118a931454083a68a9c2c5ad67a552bfb,966.7785313826995,CHAD,No,0,966.7785313826996,CHAD,[966.7785313826996, 966.7785313826996, 966.7785313826996, 966.7785313826996, 966.7785313826996, 966.7785313826996, 966.7785313826996, 966.7785313826996, 966.7785313826996, 966.7785313826996, 966.7785313826996, 966.7785313826996, 966.7785313826996, 966.7785313826996, 966.7785313826996, 966.7785313826996, 966.7785313826996, 966.7785313826996],['CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD']
0x9b12585b3bcddd0196529b8a9ae5840ebb6f6a26,963.2012620322153,CHAD,No,0,963.2012620322154,CHAD,[963.2012620322154, 963.2012620322154, 963.2012620322154, 963.2012620322154, 963.2012620322154, 963.2012620322154, 963.2012620322154, 963.2012620322154, 963.2012620322154, 963.2012620322154, 963.2012620322154, 963.2012620322154, 963.2012620322154, 963.2012620322154, 963.2012620322154, 963.2012620322154, 963.2012620322154, 963.2012620322154],['CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD']
0x1512fd2fee4f9ea73a15fa9b500c46a088978ae0,955.4471892874458,CHAD,No,0,955.4471892874457,CHAD,[955.4471892874457, 955.4471892874457, 955.4471892874457, 955.4471892874457, 955.4471892874457, 955.4471892874457, 955.4471892874457, 955.4471892874457, 955.4471892874457, 955.4471892874457, 955.4471892874457, 955.4471892874457, 955.4471892874457, 955.4471892874457, 955.4471892874457, 955.4471892874457, 955.4471892874457, 955.4471892874457],['CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD']
0xfad806d08e99b7d0b5df569dc0a0e6a94b043f25,954.2314388719374,CHAD,No,0,954.2314388719376,CHAD,[954.2314388719376, 954.2314388719376, 954.2314388719376, 954.2314388719376, 954.2314388719376, 954.2314388719376, 954.2314388719376, 954.2314388719376, 954.2314388719376, 954.2314388719376, 954.2314388719376, 954.2314388719376, 954.2314388719376, 954.2314388719376, 954.2314388719376, 954.2314388719376, 954.2314388719376, 954.2314388719376],['CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD']
0x0feb0a7beb204dc813ef98bea00c95acceed1287,953.5712120475631,CHAD,Yes,0,5465.717607434444,MEGA CHAD,[727.2362989027297, 733.7359989144296, 1485.6330807407428, 1505.141335120932, 1519.4913500047296, 1491.366585909891, 57.19925756698664, 57.19925756698664, 57.19925756698664, 57.19925756698664, 57.19925756698664, 3949.963271993304, 5465.717607434444],['CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'MEGA CHAD', 'MEGA CHAD']
0xf0914fe2f1bc41820df7e6effe39716f005b9dbd,952.4796210036764,CHAD,No,0,952.4796210036764,CHAD,[952.4796210036764, 952.4796210036764, 952.4796210036764, 952.4796210036764, 952.4796210036764, 952.4796210036764, 952.4796210036764, 952.4796210036764, 952.4796210036764, 952.4796210036764, 952.4796210036764, 952.4796210036764, 952.4796210036764, 952.4796210036764, 952.4796210036764, 952.4796210036764, 952.4796210036764, 952.4796210036764],['CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD']
0xe5434aeb053777df9f4140be2a21d7d5a47d2b12,950.9125737723168,CHAD,No,0,949.7724523013104,CHAD,[855.8114959626538, 874.6164555124016, 892.1174527001082, 903.8320910114757, 912.449224602738, 895.5604024384062, 899.9354913618622, 939.231673350807, 949.130595545466, 951.0694321453673, 968.5646450024623, 1047.451910550363, 1033.0845181503944, 1033.2955671032005, 1032.482492429354, 1024.4913106804229, 953.5291170529113, 949.7724523013104],['CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD']
0x634a29784b11310723ca36a91dd4f905fff89d88,948.8664547695932,CHAD,No,0,948.8664547695932,CHAD,[948.8664547695932, 948.8664547695932, 948.8664547695932, 948.8664547695932, 948.8664547695932, 948.8664547695932, 948.8664547695932, 948.8664547695932, 948.8664547695932, 948.8664547695932, 948.8664547695932, 948.8664547695932, 948.8664547695932, 948.8664547695932, 948.8664547695932, 948.8664547695932, 948.8664547695932, 948.8664547695932],['CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD']
0x5405ed870844b25cb8c65cea847dde8bd2804628,947.0055334136464,CHAD,No,0,947.0055334136463,CHAD,[947.0055334136463, 947.0055334136463, 947.0055334136463, 947.0055334136463, 947.0055334136463, 947.0055334136463, 947.0055334136463, 947.0055334136463, 947.0055334136463, 947.0055334136463, 947.0055334136463, 947.0055334136463, 947.0055334136463, 947.0055334136463, 947.0055334136463, 947.0055334136463, 947.0055334136463, 947.0055334136463],['CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD']
0x5815819e1fb45775153f16e5f52cadd343922851,944.5804811694247,CHAD,No,0,944.5804811694246,CHAD,[944.5804811694246, 944.5804811694246, 944.5804811694246, 944.5804811694246, 944.5804811694246, 944.5804811694246, 944.5804811694246, 944.5804811694246, 944.5804811694246, 944.5804811694246, 944.5804811694246, 944.5804811694246, 944.5804811694246, 944.5804811694246, 944.5804811694246, 944.5804811694246, 944.5804811694246, 944.5804811694246],['CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD']
0x76fb9a3b5b7e94bc86ebe077c0515bff929ff3bc,944.057548657101,CHAD,No,0,944.0575486571007,CHAD,[944.0575486571007, 944.0575486571007, 944.0575486571007, 944.0575486571007, 944.0575486571007, 944.0575486571007, 944.0575486571007, 944.0575486571007, 944.0575486571007, 944.0575486571007, 944.0575486571007, 944.0575486571007, 944.0575486571007, 944.0575486571007, 944.0575486571007, 944.0575486571007, 944.0575486571007, 944.0575486571007],['CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD']
0x0d6e94d085a597f316be1833649e05a45103e873,934.0098416923861,CHAD,No,0,934.009841692386,CHAD,[934.009841692386, 934.009841692386, 934.009841692386, 934.009841692386, 934.009841692386, 934.009841692386, 934.009841692386, 934.009841692386, 934.009841692386, 934.009841692386, 934.009841692386, 934.009841692386, 934.009841692386, 934.009841692386, 934.009841692386, 934.009841692386, 934.009841692386, 934.009841692386],['CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD']
0x8bb5fdd88924a7773c953068c85bf20c19228857,931.937077915952,CHAD,No,0,931.9370779159503,CHAD,[931.9370779159503, 931.9370779159544, 931.9370779159523, 931.9370779159503, 931.9370779159503, 931.9370779159503, 931.9370779159503, 931.9370779159544, 931.9370779159503, 931.9370779159544, 931.9370779159523, 931.9370779159503, 931.9370779159544, 931.9370779159523, 931.9370779159523, 931.9370779159523, 931.9370779159503, 931.9370779159503],['CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD']
0x26f5ce306bb11c7f2fc85dd95ff0aaa631ab40dc,930.9999999999995,CHAD,No,0,930.9999999999992,CHAD,[930.9999999999992, 930.9999999999992, 930.9999999999992, 930.9999999999992, 930.9999999999992, 930.9999999999992, 930.9999999999992, 930.9999999999992, 930.9999999999992, 930.9999999999992, 930.9999999999992, 930.9999999999992, 930.9999999999992, 930.9999999999992, 930.9999999999992, 930.9999999999992, 930.9999999999992, 930.9999999999992],['CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD']
0x654883455f5a63a12b5abb6cd21654ffed423ab3,927.4490888897803,CHAD,No,0,927.4490888897805,CHAD,[927.4490888897805, 927.4490888897805, 927.4490888897805, 927.4490888897805, 927.4490888897805, 927.4490888897805, 927.4490888897805, 927.4490888897805, 927.4490888897805, 927.4490888897805, 927.4490888897805, 927.4490888897805, 927.4490888897805, 927.4490888897805, 927.4490888897805, 927.4490888897805, 927.4490888897805, 927.4490888897805],['CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD']
0x78b8a76bea31733777556033e2a116df66c4c41c,924.3286792207164,CHAD,Yes,0,923.589146553159,CHAD,[862.6419593854486, 874.8396788853319, 886.1915913475287, 893.7902182835041, 899.3796681390692, 888.4248391803069, 891.2627132706066, 916.751936156169, 923.1728101794388, 924.4304244241883, 935.7785849164804, 986.9483167481552, 977.62899744965, 977.7658930340443, 977.2384972277521, 972.0550671231468, 926.0258836689129, 923.589146553159],['CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD']
0xe4ebed118b2b31b26f8e11269ef209d6b029f82b,920.9548377391623,CHAD,No,0,920.9548377391625,CHAD,[920.9548377391625, 920.9548377391625, 920.9548377391625, 920.9548377391625, 920.9548377391625, 920.9548377391625, 920.9548377391625, 920.9548377391625, 920.9548377391625, 920.9548377391625, 920.9548377391625, 920.9548377391625, 920.9548377391625, 920.9548377391625, 920.9548377391625, 920.9548377391625, 920.9548377391625, 920.9548377391625],['CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD']
0x3f5ba5b02ccf4d40dacf7043f1eb28398a36567f,919.3691046981478,CHAD,No,0,919.369104698148,CHAD,[919.369104698148, 919.369104698148, 919.369104698148, 919.369104698148, 919.369104698148, 919.369104698148, 919.369104698148, 919.369104698148, 919.369104698148, 919.369104698148, 919.369104698148, 919.369104698148, 919.369104698148, 919.369104698148, 919.369104698148, 919.369104698148, 919.369104698148, 919.369104698148],['CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD']
0x44bccd12550b94e586c991c1a13c3a0f02416712,919.0566328746471,CHAD,No,0,0,VIRGIN,[1033.9387119839782, 1033.9387119839782, 1033.9387119839782, 1033.9387119839782, 1033.9387119839782, 1033.9387119839782, 1033.9387119839782, 1033.9387119839782, 1033.9387119839782, 1033.9387119839782, 1033.9387119839782, 1033.9387119839782, 1033.9387119839782, 1033.9387119839782, 1033.9387119839782, 1033.9387119839782],['CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD']
0x1bf01736fee3178d615f122e254a8c40b809aa67,918.9643846056931,CHAD,No,0,1426.0856346341848,CHAD,[1934.60331236095, 1977.0757498027426, 2016.6030886548926, 2043.0614940301623, 1.6876837519194237, 1.6876837369854716, 1.6876837408541467, 1.6876837756018213, 1.6876837843549497, 1.6876837860696292, 1.6876838015395206, 1.6876838712956364, 1426.0856346341848, 1426.0856346341848, 1426.0856346341848, 1426.0856346341848, 1426.0856346341848, 1426.0856346341848],['CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD']
0x56ba69414a3d0d22c1dc7bd8f0f9cdae348ea178,916.7389681140771,CHAD,No,0,916.7389681140767,CHAD,[916.7389681140767, 916.7389681140767, 916.7389681140767, 916.7389681140767, 916.7389681140767, 916.7389681140767, 916.7389681140767, 916.7389681140767, 916.7389681140767, 916.7389681140767, 916.7389681140767, 916.7389681140767, 916.7389681140767, 916.7389681140767, 916.7389681140767, 916.7389681140767, 916.7389681140767, 916.7389681140767],['CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD']
0x8e328de43fe4ca115d6fc0136d3daab420fc6039,910.9302657840736,CHAD,No,0,1731.55706086079,CHAD,[1733.9216215524893, 1765.8176396782653, 1909.6392480440268, 1883.4456479916726, 1883.8304173156653, 1882.348077846781, 1867.7791280436406, 1738.4059427799905, 1731.55706086079],['CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD', 'CHAD']
